,Collection_Name,Category_Art,Category_Collectibles,Category_Domain Names,Category_Music,Category_Photography,Category_Sports,Category_Trading Cards,Category_Utility,Category_Virtual Worlds,Collections_Links,Items,Owners,Floor_Price,Twitter_Links
10180,Gener8tive Mutations,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/gener8tive-mutations,257,165.0,0.07,https://www.twitter.com/https://twitter.com/gener8tive
10181,Gener8tive Tones,0,0,0,1,0,0,0,0,0,https://opensea.io/collection/gener8tive-tones,125,84.0,0.15,https://www.twitter.com/gener8tive
10183,General NFT ART,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/general-nft-art,19,2.0,0.001,https://twitter.com/latinmono
10185,Generation Degen,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/generation-degen,18,3.0,0.1,https://www.twitter.com/GenDegens
10187,Generation: Habibi Mint Pass,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/generation-habibi-mint-pass,3,47.0,0.45,https://twitter.com/MarkTheHabibi
10188,Generative Art Synthesizer,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/genas,16,379.0,0.001,https://twitter.com/volotat
10189,Generative Art by Scott Oppenheim,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/generativeartist,39,4.0,0.012,https://twitter.com/DG8TAL
10190,Generative Arts,0,0,0,0,0,0,0,0,1,https://opensea.io/collection/generative-arts,4,1.0,0.15,https://www.twitter.com/Fahim_Ahmed_
10191,Generative Emma,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/generative-emma,2700,511.0,0.001,https://twitter.com/Emmmmma_tw
10193,Generative Miners,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/generative-miners,1100,108.0,0.05,https://twitter.com/GenerativeMiner
10194,Generative OMIKUJI Gen.1,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/generative-omikiji-1,81,19.0,0.005,https://twitter.com/MetaAsakusa
10195,Generative Sapiens,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/generative-sapiens,49,26.0,0.35,https://twitter.com/GenSapiensNFT
10198,Generative-ishNinja,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/generativeishninja,5000,576.0,0.001,https://twitter.com/road_genin
10199,Generative10k,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/generative10k,2,1.0,45.0,https://www.twitter.com/newtoken18
10202,Generativemasks,1,1,0,0,0,0,0,0,0,https://opensea.io/collection/generativemasks,10000,3500.0,0.09,https://twitter.com/generativemasks
10204,Genesis Adventurers (for Loot),0,1,0,0,0,0,0,0,0,https://opensea.io/collection/genesisadventurer,414,175.0,3.0,https://www.twitter.com/genesisloot
10205,Genesis Africa,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/genesis-africa-nft,13,3.0,0.22,https://www.twitter.com/genesisafronft
10207,Genesis Blocks Art,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/genesis-blocks-art,2500,1200.0,0.038,https://www.twitter.com/GenesisBlocks
10209,Genesis Critterz,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/critterznft,3800,295.0,2.15,https://twitter.com/CritterzNFT
10210,Genesis Cube,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/genesiscube,2,8.0,0.5,https://www.twitter.com/JayCryptik
10211,Genesis Curry Flow,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/genesis-curry-flow,5,2200.0,0.265,https://twitter.com/LunaMarketInc
10212,Genesis Dragons,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/niftydragons,249,140.0,0.25,https://twitter.com/GenesisDragons
10213,Genesis Ethlizards,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/ethlizards-genesis,100,68.0,1.69,https://www.twitter.com/ethlizards
10215,Genesis Greece,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/genesis-greece,11,1.0,0.03,https://twitter.com/DKokokiris21
10216,Genesis Mana (for Loot),0,1,0,0,0,0,0,0,0,https://opensea.io/collection/genesis-mana,7300,590.0,0.134,https://www.twitter.com/genesisloot
10217,Genesis NFT Photography Collection,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/genesis-nft-photography-collection,13,2.0,0.03,https://twitter.com/aaronbutlerfilm
10218,Genesis Rocks,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/genesisrocks,38,31.0,5.0,https://www.twitter.com/genesisrocks_
10219,Genesis Sketches by Teresa Melvin,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/genesis-sketches-by-teresamelvin,31,24.0,0.1,https://twitter.com/TeresaMelvinart
10221,Genesis aXos,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/axos,88,54.0,0.15,https://www.twitter.com/axospng
10223,Genesis by artmedia.eth,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/genesis-artmedia,25,4.0,0.1,https://twitter.com/artmedia_eth
10224,Genesis.sol - solSeedlings,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/genesis-sol-solseedlings,512,299.0,0.1,https://www.twitter.com/solseedlings
10225,Genesis: First Step,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/genesis-first-step,1,1.0,333.0,https://twitter.com/h4ptik
10227,Genetic Chain - Chain Gang Pass,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/genetic-chain-chain-gang-pass,1300,1200.0,0.086,https://twitter.com/GeneticChain
10228,Genetic Chain - Founders Pass,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/genetic-chain-founders-pass,1000,997.0,0.197,https://twitter.com/GeneticChain
10229,Genetic Chain - Geneticists Pass,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/genetic-chain-geneticists-pass,443,426.0,0.2,https://twitter.com/GeneticChain
10230,Genetic Chain - Ikebana,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/genetic-chain-ikebana,1200,1100.0,0.02,https://twitter.com/GeneticChain
10231,Genetic Chain - Midnight Runner Pass,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/genetic-chain-midnight-runner-pass,568,532.0,0.65,https://twitter.com/GeneticChain
10232,GeniePunks,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/geniepunks,124,21.0,0.01,https://www.twitter.com/ZestLifeLab
10233,Genius Punks,1,1,0,0,0,0,0,0,0,https://opensea.io/collection/genius-punks,34,11.0,0.2,https://www.twitter.com/GeniusPunks
10235,Genius is in a mirror,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/geniusisiamirror,2,1.0,0.3,https://www.twitter.com/https://twitter.com/EgorBryzgalov
10236,Genpalette Collection,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/genpalette,124,80.0,0.03,https://twitter.com/nftartofthesoul
10238,Genshin Impact NFT Art,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/genshinimpact,7,3.0,0.02,https://www.twitter.com/yurisearth
10239,Gensler Pepe,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/gensler-pepe,50,21.0,0.04,https://www.twitter.com/@johnj1138
10240,Gentle Ghosts,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/gentleghosts,5000,4.0,0.005,https://twitter.com/GentleGhostNFT
10241,Gentle Retrospection,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/gentleretrospection,30,2.0,0.2,https://www.twitter.com/cbshooots
10244,Genzee,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/genzee,9900,3800.0,0.099,https://twitter.com/GenzeeNFTs
10246,Geo Zoo Remix,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/geo-remix,60,60.0,0.15,https://www.twitter.com/8thproject1
10247,GeoCuts,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/geocuts,50,28.0,1.25,https://www.twitter.com/xiiixiii
10249,Geohashes (Genesis Collection),0,0,0,0,0,0,0,1,0,https://opensea.io/collection/geohashes-official,1300,274.0,0.009,https://www.twitter.com/geohashes
10250,Geometric Abstraction by Baum,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/art-by-baum,48,17.0,0.015,https://twitter.com/baum_eth
10251,Geometric Treasure,0,0,0,0,0,0,0,0,1,https://opensea.io/collection/geometric-treasure,10,2.0,0.01,https://twitter.com/castinarose
10255,Geometric-City,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/geometric-city,40,22.0,0.03,https://twitter.com/artpardini
10256,GeometricObsession,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/geometricobsession,16,3.0,0.08,https://twitter.com/paralleltheoryE
10261,Geometry Runners by Rich Lord,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/geometry-runners-by-rich-lord-1,1000,687.0,1.725,https://www.twitter.com/rich_lord
10263,Geopolis,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/geo-polis,42,3.0,0.001,https://www.twitter.com/worldcities9
10270,Get High Project,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/get-high-project,4,1.0,0.2,https://twitter.com/PhilippeSheraf
10272,Get Terabit,0,0,0,0,0,0,0,0,1,https://opensea.io/collection/get-terabit,9,2.0,0.05,https://www.twitter.com/@get_terabit
10273,Get Your Street - Paris,0,0,0,0,0,0,0,0,1,https://opensea.io/collection/get-your-street-paris,5,1.0,0.057,https://www.twitter.com/street_get
10274,Get a ticket to your dream,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/get-a-ticket-to-your-dream,12,3.0,0.019,https://www.twitter.com/trystandx
10275,GetDog,0,0,0,0,0,0,0,0,1,https://opensea.io/collection/owl-men,15,4.0,0.045,https://www.twitter.com/WWkxYJgEFhKyUMS
10280,Gfarm v2,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/gfarm-v2,5,34.0,0.05,https://www.twitter.com/@GainsNetwork_io
10283,Ghastly Ghouls Gang,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/ghastlyghoulsgang,123,25.0,0.045,https://www.twitter.com/GhastlyGang
10284,Ghetto Ape Club,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/ghettoapeclub,42,38.0,0.07,https://www.twitter.com/cryptogruff
10287,Ghetto Granny Club,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/ghettogrannyclub,10000,827.0,0.005,https://twitter.com/NFTGhettoGranny
10289,Ghost Cards,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/ghostcards,38,1.0,0.01,https://www.twitter.com/niutrox?lang=it
10291,Ghost Fighters,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/ghost-fighters,5,9.0,0.03,https://twitter.com/ghostfightersOG
10292,Ghost Shimmer,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/ghost-shimmer,12,1.0,0.25,https://www.twitter.com/alistairkeddie
10293,Ghost Town Series,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/ghosttownseries,9,2.0,0.002,https://www.twitter.com/stevelareau
10294,Ghost Trains,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/ghosttrains,13,1.0,0.25,https://twitter.com/Paul_Photograph
10295,Ghost Undercover,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/ghostundercover,1,16.0,0.05,https://twitter.com/blck_brklyn/status/1476251823233191937?s=21
10296,Ghost World: Whispers Of The Mind,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/ghost-world-whispers-of-the-mind,15,9.0,0.1,https://www.twitter.com/intodaysnight
10299,GhostBits,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/ghostbitsnft,108,23.0,0.015,https://www.twitter.com/ghostbitsnft
10303,GhostSoftware CD-ROM,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/ghostsoftwarecdrom,622,618.0,0.019,https://www.twitter.com/heaven_computer
10306,Ghostkitties,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/ghostkitties,64,34.0,0.17,https://www.twitter.com/sweetbread_eth
10308,GhostxVerse,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/ghostxverse,34,488.0,0.002,https://www.twitter.com/ghost___x0
10310,Ghoul Nation,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/ghoul-nation,295,38.0,0.009,https://twitter.com/HauntedDoge
10311,Ghoulies Halloween 2021,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/ghoulies-halloween2021,604,503.0,0.4,https://twitter.com/GhouliesN
10312,Ghoulies NFT,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/ghouliesnft,1300,520.0,0.06,https://www.twitter.com/GhouliesN
10313,Ghouls n GANs,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/ghouls-n-gans-666,666,273.0,0.001,https://www.twitter.com/ghoulsngans
10315,Ghxsts,1,1,0,0,0,0,0,0,0,https://opensea.io/collection/ghxsts,349,518.0,4.2,https://www.twitter.com/Ghxsts
10316,Ghxsts Cxlture,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/ghxsts-cxlture,15,697.0,0.15,https://www.twitter.com/ghxsts
10319,Giant Monsters,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/giant-monsters,20,4.0,0.1,https://twitter.com/Kurtjurgen_NFT
10321,Gibimba Cards,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/gibimba-cards,13,1.0,0.03,https://www.twitter.com/https://twitter.com/GibimbaCards
10330,Giga-Garden LSD,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/gglsd,689,246.0,0.018,https://www.twitter.com/GigaLsd
10332,GigaChicks,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/gigachicks,359,58.0,2.0,https://www.twitter.com/Giga_Chicks
10333,Gigis GIF Journey #1 of 1,0,0,0,0,0,0,0,0,1,https://opensea.io/collection/gigis-gig-journey,4,1.0,111.0,https://www.twitter.com/notorious_nft
10338,Ginger Girl,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/ginger-girl,102,42.0,0.002,https://www.twitter.com/susherito
10342,Giraffe Tower Baby,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/gtbaby,181,51.0,0.046,https://twitter.com/giraffetowernft
10344,Giraffes At The Bar,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/giraffes-at-the-bar,1800,822.0,0.001,https://www.twitter.com/NFTGiraffes
10346,Girl Attention,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/girl-attention,29,14.0,0.008,https://twitter.com/Valentine_Saki
10347,Girl Outfits,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/girloutfits,37,19.0,0.011,https://www.twitter.com/Ployrua
10348,Girl's daily life,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/girls-daily-life,19,12,0.005,https://www.twitter.com/@maki70957175
10349,GirlGang NFT,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/girlgang-nft-1,30,7,0.004,https://www.twitter.com/girlgang_nft
10353,Girls with Their Souls,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/girls-with-their-souls,7,2,0.2,https://www.twitter.com/mariamsalimian
10355,GirlsGoneCryptoNFT,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/girlsgonecryptonft,54,14,0.15,https://www.twitter.com/@GGCryptoNFT
10357,Giroofe,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/giroofe,22,1,0.011,https://www.twitter.com/giroofe
10358,GitTrees,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/gittrees,256,137,0.075,https://twitter.com/GitTrees
10359,Give A Little Whistle,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/givealittlewhistle,3,1,0.05,https://www.twitter.com/GAlittlewhistle
10360,Give Love <3,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/givelove,4,2,0.07,https://www.twitter.com/_Intoflora
10362,Give me cows,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/give-me-cows,608,71, 0.001,https://twitter.com/ArielCryptoman
10363,Give me wings,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/givemewings,7,6,0.3,https://twitter.com/AnaNFT_
10364,Giving is Beautiful,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/giving-is-beautiful,12,5,0.125,https://twitter.com/baitulmaal
10365,Giza Maker,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/giza-maker,9,5,0.1,https://www.twitter.com/CooperSJamieson
10366,Giza Sphnix Nile River Side,0,0,0,0,0,0,0,0,1,https://opensea.io/collection/giza-sphnix-nide-river-side,1,1,24.42,https://www.twitter.com/malebeautyforum
10371,Glamour Girls Club,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/glamourgirlsclub,15,3,0.002,https://twitter.com/GlamourGirlsNFT
10372,Glamour Pusses,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/glamour-pusses-collectibles,5000,8,0.01,https://twitter.com/GlamourPusses
10374,Glasgow Celtic Collection,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/glasgowcelticcollectionhailhail,1,1,0.019,https://www.twitter.com/@1RedonRed
10378,Glass and freezing rain,0,0,0,1,0,0,0,0,0,https://opensea.io/collection/glass-and-freezing-rain,10,1,0.1,https://www.twitter.com/NFT49963947
10380,Glen BeckFord Frames Collection,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/glen-beckford-frames-collection,1,1,12.25,https://www.twitter.com/Glenbeckfordframes
10381,Glen Madden Editions,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/glen-madden-editions,2,11,0.02,https://twitter.com/glenmadden_
10382,Glewme Furniture,0,0,0,0,0,0,0,1,1,https://opensea.io/collection/glewme-furniture,5,3,0.025,https://www.twitter.com/Glewmecorp
10384,GlewmeWear,0,0,0,0,0,0,0,0,1,https://opensea.io/collection/glewme-wear,94,23,0.025,https://www.twitter.com/GlewmeWear
10385,Glimpse Of India,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/glimpse-of-india,3,1,0.009,https://twitter.com/manu369741
10386,Glitch Girls by GHOST GIRL,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/glitchgirls,1600,527,0.025,https://www.twitter.com/GlitchGirlsNFT
10387,Glitch Relics,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/glitchrelics,28,21,0.25,https://twitter.com/tuukzs
10390,GlitchPunks,1,1,0,0,0,0,0,0,0,https://opensea.io/collection/glitchpunks,40,32,0.08,https://www.twitter.com/glitchpunks
10391,GlitchWorks,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/glitchworks,11,1,3,https://www.twitter.com/GlitchWorksNFT
10392,Glitched MAYC,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/gmayc,42,3,0.02,https://twitter.com/ArashGhanavati1
10401,Glizzy Gang NFT,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/nftglizzygang,251,47,0.629,https://twitter.com/NFTGlizzy
10407,Global Road Trip,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/global-road-trip,23,4,0.15,https://twitter.com/cryptobear55
10408,Global Sedition,0,0,0,1,0,0,0,0,0,https://opensea.io/collection/global-sedition,8,1,0.25,https://www.twitter.com/globalsedition
10410,Global-Travels,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/global-travels-portugal,6,2, 0.001,https://www.twitter.com/CryptoMomJC1
10411,GlobalLotto,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/globallotto,132200,7,0.015,https://twitter.com/lotto_global
10414,GlobeHeadsNFT,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/globeheadsnft,184,60,0.08,https://www.twitter.com/globeheadsnft
10416,Glock 17C Base Series,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/17c,6,1,2.25,https://www.twitter.com/@MetaArmory
10417,Gloomy Frankenstein,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/gloomyfrank,132,62,0.009,https://twitter.com/GloomyFranks
10418,Glorified Punks,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/glorified-punks,30,1,0.5,https://twitter.com/GlorifiedPunks
10421,Glow Sessions,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/glow-sessions,20,12,0.1,https://www.twitter.com/conordalton_gc
10425,Glue Factory Show,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/gluefactoryshow,10000,3500,0.049,https://www.twitter.com/gluefactoryshow
10426,Gm From Mexico,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/gm-from-mexico,6,1,0.03,https://twitter.com/Jerry_HZN
10431,Go BaBy Go !!,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/gobabygo,409,199,0.3,https://www.twitter.com/PepeCloverNFT
10434,Go somewhere,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/gosomewhere,14,5,0.08,https://www.twitter.com/TamagoNft
10435,Go-D / NFT MUSIC,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/go-d-1,35,18,0.016,https://www.twitter.com/Go_D_NFT
10438,Goat Pixel,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/goat-pixel,17,12,0.005,https://twitter.com/goat_universe_
10439,Goat Universe,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/goat-universe,48,29,0.012,https://twitter.com/goat_universe_
10447,Goats around the world,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/goats-around-the-world,3,1,0.02,https://www.twitter.com/@created4smishy
10448,Goaty || Art Bambina V2,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/goaty-art-bambina,57,7,0.01,https://twitter.com/art_bambina10
10452,God Of Arts,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/godofarts,61,21, 0.001,https://twitter.com/PintiNFT
10454,God flows out of me,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lisss-a,20,3,0.05,https://www.twitter.com/AnnaLiss111
10455,God's ALGORITHM (from the mind of sean leon),0,0,0,0,0,0,0,0,1,https://opensea.io/collection/god-s-algorithm-beta,29,2,1,https://www.twitter.com/seanleon
10462,God-Man-Sword-2020,0,0,0,0,0,0,0,0,1,https://opensea.io/collection/god-man-sword-2020,1,1,56.65,https://www.twitter.com/malebeautyforum
10468,Godflowsoutofme,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lisss-an,3,5,0.02,https://www.twitter.com/AnnaLiss111
10470,Gods Of Rock,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/godsofrock,7000,2300,0.02,https://www.twitter.com/ToolsOfRockNFT
10475,GodsandMen Series One: Game Theory,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/gams1,200,1,0.1,https://www.twitter.com/GodsandMenNFT
10476,Godspeed Metaverse Genesis,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/godspeedmetaverse,383,229,0.05,https://twitter.com/godspeedmeta
10480,Goku Inu,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/gokuinu,6,61,0.007,https://twitter.com/nft_bits
10481,GokuPunksClub,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/gokupunksclub,40,3,0.04,https://twitter.com/AnasJanuhasan
10487,Gold Hunt Game,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/goldhuntgame,40000,1400,0.002,https://twitter.com/goldhuntgame
10488,Gold Hunt Game - Ships,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/ghg-ships,2900,294,0.018,https://twitter.com/goldhuntgame
10490,Gold Star Edition,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/gold-star-edition,6,1,0.015,https://www.twitter.com/_crypto_tech_
10494,Golden Animals - NFTs For Good,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/golden-animals-nfts-for-good,50,1,0.01,https://www.twitter.com/cryptolupus
10497,Golden Celebs,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/goldencelebs,42,5,0.006,https://twitter.com/CelebsGolden
10502,Golden Future by Brendan North,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/goldenfuture,1,178,0.22,https://twitter.com/ImBrendanNorth
10503,Golden Grenade,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/golden-grenade,500,256,3.75,https://twitter.com/MoonBootsCap
10506,Golden Kanji Promo,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/goldenkanjipromo,1,202, 0.001,https://www.twitter.com/GoldenKanji
10507,Golden Light Collection,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/goldenlightcollection,15,5,0.02,https://www.twitter.com/hunterrayl
10511,Golden Moments in Sports,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/goldenmomentsinsport,3,1,0.05,https://www.twitter.com/digitallanarchy
